Date,RARP_RI,RP_naive,VT_naive
2016-04-13,0.00023074493371963748,0.0003016497930308093,0.00025734069974206073
2016-04-14,-0.000601540507937855,-0.00023945826523390766,-0.0003287640048927053
2016-04-15,0.000324053121305229,-3.813449778325079e-05,3.5534226430981376e-05
2016-04-18,0.00015285903359291424,0.0002812890154766127,0.0002528116620937283
2016-04-19,0.000359219532670396,0.0001642513333137879,0.00020215276779326707
2016-04-20,-0.000656483341208289,-0.00021851248723792508,-0.0003069167136942068
2016-04-21,-0.0005129399396851645,-0.00032602923073821687,-0.0003275492233891506
2016-04-22,-0.0003038558270240377,2.0143550593724232e-05,-5.213694994162538e-05
2016-04-25,-0.000328665017694314,-0.00025395789654234006,-0.0002544118229850242
2016-04-26,0.0001300207835681828,0.0001959033987004328,0.00017600961150551954
2016-04-27,0.0008582779556034722,0.000297685978670048,0.00039150936566213535
2016-04-28,0.00041198516905934104,0.00015452174963206372,0.0002847516922597871
2016-04-29,0.000380394796113113,0.0002991238704260432,0.00037332562396751956
2016-05-02,-0.0001570969002676327,-0.0002346233469174485,-0.00024583144325354017
2016-05-03,0.00023835506705845923,0.0003189403833483531,0.00028712359697597204
2016-05-04,-0.0003855709456579229,-0.0003055687088180087,-0.00031157475019164124
2016-05-05,0.0002356140323263839,0.00019476794472106528,0.00013920960349789923
2016-05-06,0.0003087780167294132,0.00024668593264265566,0.0002818311872123825
2016-05-09,-0.00029181600343437445,-0.00014058391669667875,-0.00020055323968025371
2016-05-10,0.0009213205959994329,0.0003460127686800125,0.0003181688342303915
2016-05-11,-0.0006155345774958758,-0.00036151086303100994,-0.00037334000022593987
2016-05-12,-0.0005045679451865534,-0.000330710996673155,-0.00028228613182404444
2016-05-13,-1.5439984906011524e-05,0.0001495368700051134,0.00010106335062812921
2016-05-16,0.00019842320762947788,-3.392473656840205e-05,1.758124137114458e-05
2016-05-17,-0.0005445437272272152,-0.00023129794386897602,-0.00023256955131455538
2016-05-18,-0.0010853997013642186,-0.00079171828044765,-0.0005328751515472129
2016-05-19,-0.0003406214854167444,-0.0002586257934612143,-0.00027074732671420875
2016-05-20,0.0005279573273615303,0.00033815164911257074,0.00034805816941363443
2016-05-23,8.003029938024795e-05,0.00015838222636644595,0.00016579411825930475
2016-05-24,-0.0002679061417330171,-0.000636006755685508,-0.0004961332713486713
2016-05-25,0.00047203218275897814,0.0002450347420986646,0.00028295969325637147
2016-05-26,0.0002531676419785749,0.00013631882433040777,0.00010370834061887367
2016-05-27,-5.2505008606860124e-05,-3.8340920299230014e-05,5.601424599981311e-05
2016-05-31,0.00014400481499318924,0.00012941364360880277,8.382549812987989e-05
2016-06-01,4.6795362057609135e-05,-1.3067348664705999e-05,4.735543716653035e-06
2016-06-02,0.000388625084203846,7.560369311265279e-05,2.4577777695697302e-05
2016-06-03,0.0022906068015722566,0.0017014619035663802,0.0013329290950276382
2016-06-06,9.70642367326945e-05,7.528733290042551e-06,7.177361918678016e-05
2016-06-07,0.00024398807508017162,0.00011912245965747224,0.00011740689161242675
2016-06-08,0.0006791860203328548,0.000423304533032271,0.00042444818158867846
2016-06-09,-0.00013411712565798264,-0.00022967146121109363,-0.0002472933865997679
2016-06-10,-0.00011673351396700007,7.64959427083191e-05,1.0781076491559035e-05
2016-06-13,-4.7496782798773374e-05,9.606693985711004e-05,4.5807118970654987e-05
2016-06-14,-0.00011225855555191383,-6.971672452219606e-05,-5.33529817324513e-05
2016-06-15,0.0004208655392841647,0.00039632873811749024,0.0002854122689913205
2016-06-16,0.0001659724671906497,8.595427421422154e-05,0.0001437085916174629
2016-06-17,-0.0003741140971106218,-0.00023140069110345857,-0.0002585006113527374
2016-06-20,-0.00013448990818929775,-0.00023402298682653603,-9.591250231135066e-05
2016-06-21,-0.0005551960645285072,-0.0005080579547691456,-0.000330793310841574
2016-06-22,0.00015930930785132243,0.00013347895990470937,8.69490333800876e-05
2016-06-23,0.00015038761399544266,-0.00021724165857176937,-5.340607238456897e-05
2016-06-24,0.00035223249693125505,0.0011089764329208693,0.0004574058437129611
2016-06-27,-3.9278592520168576e-05,0.00038243748347722344,0.0001389404098319577
2016-06-28,0.000910115700332667,0.00016014234543452828,0.000262997682110483
2016-06-29,0.00019301455257276476,0.00016598095649919217,0.00021027815632866515
2016-06-30,0.0008136662811217554,0.0008194956877241237,0.0007570369386893659
2016-07-01,0.0005170343353055818,0.0006364352316707254,0.0005003928155234553
2016-07-05,0.0002913630393335404,0.0003702964157515622,0.00022936761228401392
2016-07-06,3.18734899371815e-05,3.2268958136934894e-05,-1.2086797650444541e-06
2016-07-07,1.6284503511142267e-05,5.798443444894651e-05,8.620329842271354e-05
2016-07-08,0.00038768024923845995,0.00026052094460849714,0.0002438723058103963
2016-07-11,-0.0003682390177735307,-0.000300882655589629,-0.00019970712495471308
2016-07-12,-0.0008686257495180492,-0.0008650632220116711,-0.0007265518708129447
2016-07-13,0.0005086227811262365,0.0005070105057352033,0.0004589082229616276
2016-07-14,-0.00021629767268716412,-2.504124059435865e-05,-6.268273063238418e-06
2016-07-15,-0.000673194293764941,-0.000480241378752563,-0.0004866933099844196
2016-07-18,7.469562343851695e-05,5.279321633870045e-05,6.386499602409715e-05
2016-07-19,0.00044258725489640307,0.0003451214886292836,0.0003410183216941804
2016-07-20,-0.0003682309171985457,-0.00027170529278095564,-0.0002583940305229256
2016-07-21,0.0004301096747926146,0.0003155097832970359,0.0003011246942843768
2016-07-22,-0.00010634922165885022,-9.610733896918557e-05,-7.642497866615084e-05
2016-07-25,-0.0004940651973271283,-0.00042220325610410484,-0.00043610440104466697
2016-07-26,0.00016931188845278417,0.0001163946388939019,0.0001197885520390959
2016-07-27,0.0009056935905568651,0.000682633015143504,0.0006842941747998762
2016-07-28,-0.0001628577264411532,-0.0002100112089310311,-0.00020727740915989955
2016-07-29,0.0006197189945920776,0.0004221022088143149,0.0004084574764704478
2016-08-01,-0.0003282435856837129,-0.0001767240011765291,-0.00017019901131897278
2016-08-02,-6.315477002144293e-05,9.184908695188164e-05,7.988046904213754e-05
2016-08-03,-0.000173648053931973,-0.00023002185445178668,-0.00019774703564567366
2016-08-04,0.00025406042591514887,0.0002231628082625835,0.00017508809615133147
2016-08-05,-0.00043910692440958694,-0.00046910296983536853,-0.00044194245475860194
2016-08-08,-8.916644050742776e-05,-7.175548238200075e-05,-5.788646933320012e-05
2016-08-09,0.00037919604473016607,0.0003418903196361973,0.0002757749594082014
2016-08-10,0.0001595367060227043,0.0001633731982990398,0.00015925802577433404
2016-08-11,-0.0003462700180999591,-0.0002171941836796404,-0.0002496091275467732
2016-08-12,0.00020224915802084006,0.00011486137319268912,0.00012036143615970642
2016-08-15,-2.8787756901051107e-05,-7.656134612262834e-06,-2.505086471123568e-05
2016-08-16,-0.000274437501378831,-0.00015595060690216367,-0.0001220316876102237
2016-08-17,0.00020955403054403947,0.0001171525610902637,0.00011715117166800502
2016-08-18,0.0005455984240239535,0.00046954496822255217,0.00043003662584039336
2016-08-19,-0.0007083733718944122,-0.0006047163614214309,-0.0005506291126616682
2016-08-22,0.00012345037996724576,0.00012554967720119058,8.622798132418619e-05
2016-08-23,8.493674013359395e-05,4.815622889786648e-05,3.5073421054143735e-05
2016-08-24,-0.0003846988717730373,-0.00016513585563005407,-0.00011054389889590562
2016-08-25,-0.00037949629751797407,-0.0003253835172102406,-0.00032093248649498775
2016-08-26,-0.0004584938845784665,-0.00026983834152974806,-0.0002551657075344989
2016-08-29,0.0008617082913269325,0.0005835771484097815,0.0005603884855755355
2016-08-30,-0.00036723546594931574,-0.00021599954618882656,-0.00021926782841599313
2016-08-31,-0.0003214360134689372,-0.00016976365748344938,-0.00016185326807259054
2016-09-01,0.00021224467757153387,0.00014034033039475217,0.00014037983442646623
2016-09-02,0.0005559154285576435,0.000370333332040802,0.0003704283071792145
2016-09-06,0.000916725821877031,0.0005072318604283694,0.0005073789391241686
2016-09-07,-0.0001263582216260133,-0.00012197667634068017,-0.00012201535021243805
2016-09-08,-0.0007104672233727928,-0.00042191757289098206,-0.0003992436350631165
2016-09-09,-0.00251738374305961,-0.0009956663924919756,-0.000816775177292865
2016-09-12,0.0010708352841524767,0.0002730538903507224,0.00021615953433219012
2016-09-13,-0.00175572608426308,-0.0008152045686188388,-0.0006876112567949211
2016-09-14,0.0002824986219395794,0.00020852173136616945,0.00016026000907749707
2016-09-15,0.0006239759736030095,0.00016831979386640032,0.00016006870798253165
2016-09-16,-0.00011798625464350576,-8.704354258763175e-05,-6.890405150311612e-05
2016-09-19,-8.00467881163806e-05,-5.942836262826753e-05,-4.804351646928536e-05
2016-09-20,0.00012966796147779905,0.00011567866544970601,9.549823074629456e-05
2016-09-21,0.0008386820380937774,0.0007101249763120361,0.000578837064698842
2016-09-22,0.0006540987595593527,0.0005624131357732625,0.0005020776148754362
2016-09-23,-0.00018491077280527587,-8.648767311553907e-05,-7.88128246872242e-05
2016-09-26,-0.0001251239885580785,-3.3671991280090886e-05,-3.179828771616175e-05
2016-09-27,7.309730294774959e-05,-9.989447432359025e-05,-0.00011019005743382072
2016-09-28,0.00010434780985766876,2.206535267918795e-05,2.022772318536305e-05
2016-09-29,-0.0003549679769800312,-0.00020207897996356398,-0.00016942080520254634
2016-09-30,0.00017213708180508085,0.00015284648404591424,0.00014697415125506324
2016-10-03,-0.0005275427163130239,-0.00044749158836651485,-0.0003972628043374124
2016-10-04,-0.0013459360522224697,-0.0008641504383595477,-0.0007779776641308335
2016-10-05,-5.692676371199663e-05,-6.789479985497094e-05,-5.867219819539129e-05
2016-10-06,-0.0003982853772847389,-0.00028123477087706726,-0.0002557417024640012
2016-10-07,-6.50241745016766e-05,4.8479567139353934e-05,1.6033585280987494e-05
2016-10-10,0.0001410878939671987,-1.6013490749958626e-05,1.8878134044847485e-05
2016-10-11,-0.0009259363141690246,-0.0005563372494162246,-0.000543452986966447
2016-10-12,0.00026178101399545203,0.000241964066299107,0.00023965815191241859
2016-10-13,-0.0001470181803731893,-4.8953326791029665e-05,-0.0001004331921638821
2016-10-14,-0.00036515917955825866,-0.00029007815210569944,-0.0002582441442985859
2016-10-17,3.9409408343963354e-05,0.00012131356271349097,9.697354526320305e-05
2016-10-18,0.0006707330263244831,0.00034652553110901737,0.00033172620323879305
2016-10-19,0.000483236619689329,0.0003510760201611671,0.00035189519352989064
2016-10-20,-0.00041039975179331845,-0.00032683182528089465,-0.00031603375536703077
2016-10-21,0.00012926702872240756,7.46598586921257e-05,7.389564397472993e-05
2016-10-24,9.171671439319979e-05,-1.562614744685803e-05,-1.4731202158114093e-05
2016-10-25,-3.602422502943701e-05,4.769897241876575e-05,4.7945593757566066e-05
2016-10-26,-0.0002947579781187576,-7.876462414069336e-05,-7.67863851818612e-05
2016-10-27,-0.0006289972349516817,-0.0004361924436554735,-0.00041069255130668226
2016-10-28,0.00012983519328352996,0.00023058588375062832,0.0002022623077333217
2016-10-31,0.00036779976774028186,0.0003182772891034435,0.0002894386219514294
2016-11-01,-0.00040446896684128396,-0.00018550081519308188,-0.00023707690198823526
2016-11-02,0.0004192807362222112,0.00046918699117579814,0.00036300057345614394
2016-11-03,-0.0003837194495340508,-0.00022287380061142818,-0.0002447126420365008
2016-11-04,0.0004412861640143411,0.0003741189951519039,0.00036047216735699374
2016-11-07,3.495248820583078e-05,-0.0003874625065355584,-0.00025703564966926876
2016-11-08,-0.00010712893729469618,-4.991225450335615e-05,-1.763333529071655e-05
2016-11-09,-0.0013328545838120019,-0.0011256012455495036,-0.001041378546891573
2016-11-10,-0.0008995598562208452,-0.0006502122296678269,-0.0006035138794646415
2016-11-11,-0.0013722549138496139,-0.0009345028708558836,-0.0010670096785635225
2016-11-14,-0.00033716264186413997,1.552708964257341e-05,-2.3887256102359856e-05
2016-11-15,0.0008463614556605122,0.0004746836657313212,0.0005646235355115852
2016-11-16,-0.00011661981717734638,-3.848754629899611e-05,-6.784532599883556e-05
2016-11-17,-0.00012722659121794223,-4.9684030485627674e-05,-1.600195640056304e-05
2016-11-18,-0.0011903819392334247,-0.0007930005056796854,-0.0007050170269411228
2016-11-21,0.0006960423900935895,0.00019562087205604118,0.00016984524576742132
2016-11-22,0.00026299056444080996,0.00011831219289210145,0.00010217814858824679
2016-11-23,-0.0010529214763514289,-0.0007249678483155317,-0.000633347169595904
2016-11-25,0.00017539884167315742,8.850978702553323e-05,0.00011787410833734391
2016-11-28,0.0004027865191517296,0.0003172467589559265,0.00015132609071460536
2016-11-29,0.00011304602234803892,3.693290401618314e-06,2.009104126301905e-05
2016-11-30,-0.001546551301657061,-0.0009477777402126256,-0.0007375087807311802
2016-12-01,-0.0004840275093561194,-4.7747524268184965e-05,3.621306313022354e-05
2016-12-02,0.0005994289927809422,0.00029463991758123085,0.00018225879205251846
2016-12-05,0.00034973906957523366,6.389138357759872e-05,5.3827091028044814e-05
2016-12-06,0.0004802788580100351,0.00030433949240423445,0.00028868105592398045
2016-12-07,0.0017584137059008542,0.0008172642016280375,0.0006822613949195762
2016-12-08,-0.0002644154265098289,-0.00025077896442003684,-0.00018292075488159204
2016-12-09,-0.00035361017016108197,-0.000413884660710977,-0.00031252980369202626
2016-12-12,-0.0001387028966845982,-0.00012513322168118815,-0.00013534443664473694
2016-12-13,0.0007353567062374429,0.0003696802710867386,0.00035244839585522436
2016-12-14,-0.00204589463735297,-0.0011566490890032516,-0.0010187163588055114
2016-12-15,-0.0003341343355449965,-0.0003656120197037079,-0.0003195134137874508
2016-12-16,-2.601198404156287e-05,-1.6054910014320188e-05,-3.9998176115142664e-05
2016-12-19,0.000891248729024306,0.0006377850401482522,0.0005818412861652907
2016-12-20,-0.0002411408603921367,-0.0003610276065328181,-0.0003269219319656307
2016-12-21,7.915526979511226e-05,0.0002000974342122946,0.00019386706115407355
2016-12-22,-0.0004299477770172397,-0.000327403917632881,-0.0003134041723002681
2016-12-23,0.00029436864658087064,0.00016746583182377614,0.0001473410160186976
2016-12-27,0.0004487754686033938,0.00032570494598503793,0.0003281450963641124
2016-12-28,-0.0003309171440135158,-3.144898725730358e-05,-4.2208885051488545e-05
2016-12-29,0.0007942425438502663,0.0006221923630250415,0.000618385974940579
2016-12-30,-0.0005887224983201371,-0.00047035974330726134,-0.00047479066121325385
2017-01-03,0.0011214399275616487,0.0007356207127465174,0.0007608306905028022
2017-01-04,0.0008606487787993092,0.0003739137643766297,0.0003500787054707041
2017-01-05,0.0011314802541703066,0.0006660013244114262,0.0005295374306093193
2017-01-06,-0.00033993403136984993,-0.0002320052588039181,-0.0001382497973547674
2017-01-09,0.00044635141417578134,0.0003802973813131266,0.0003034421898608742
2017-01-10,-7.737826635625788e-05,-0.0001180332555050686,-0.00011153903296177456
2017-01-11,0.000686872872474456,0.0004502089429804868,0.0004138868139458232
2017-01-12,-7.585800735193296e-06,7.641521633994695e-05,3.3223299518194315e-05
2017-01-13,5.6400768489912035e-05,-1.2601150398682546e-05,1.2825242172212785e-05
2017-01-17,0.0009031097862434163,0.000717957315893629,0.0005035364998624099
2017-01-18,-0.0012523501852996792,-0.0009194763935690544,-0.0007167099604001628
2017-01-19,-0.0006560761392095596,-0.00044276107160636744,-0.0003708051791851824
2017-01-20,0.0005585037439847712,0.00041443929609499884,0.0003978886190615764
2017-01-23,0.0003315384148511101,0.00032215259216285014,0.00016767726419052484
2017-01-24,-2.0671303636099735e-05,-0.0002031042006091107,-8.801903424705698e-05
2017-01-25,9.037670680391762e-05,-0.00014629983023778395,2.5913669393906713e-05
2017-01-26,-9.551441850380168e-05,-4.955797445236262e-05,5.332268964453854e-06
2017-01-27,-0.000285599521771013,-0.0002744879198328141,-0.00032394605699425586
2017-01-30,-2.2399377202317382e-05,0.00025725496715613616,0.0002288921805121242
2017-01-31,0.0005639261262685249,0.00048653635238469735,0.000307153724564437
2017-02-01,-0.00019442635777107642,-0.00017861183463906832,-0.00011773931039889163
2017-02-02,0.00027271383337999506,0.0002386250984617179,0.00018794325586744413
2017-02-03,0.0005573929612010536,0.00024323708844980763,0.00022056080994810746
2017-02-06,0.0011045695684662098,0.001122217126253059,0.0009284811448429406
2017-02-07,0.00010089089829398575,7.348049717085397e-05,5.6456057619467035e-05
2017-02-08,0.0006473093437446236,0.000524977469818389,0.0004304394902963636
2017-02-09,-0.0004210477930794665,-0.00044883084999539373,-0.00039586746073926754
2017-02-10,0.0002824520203468799,5.633947988960522e-05,9.282358366620893e-05
2017-02-13,7.828994717283571e-05,-8.58623529374221e-05,-3.741624638797236e-05
2017-02-14,0.00021253758738796173,0.0001466446839365736,0.00018032262330720938
2017-02-15,0.0001635879715852063,-6.966723425996023e-05,4.223121992355931e-06
2017-02-16,0.000667902910206338,0.00046654035089782766,0.00033717836522721765
2017-02-17,0.0005224292779797029,0.00034904455318850576,0.00033425314363284375
2017-02-21,0.0004966144167446748,2.3649561286931392e-05,3.6474177772704614e-05
2017-02-22,0.0001673472059147521,0.00013962265471888195,9.25202192879097e-05
2017-02-23,0.0008276986995932065,0.0005247810471450365,0.00040548471941803427
2017-02-24,0.0009874850741637155,0.0005615097345708045,0.00047429500869549686
2017-02-27,-0.0004785969748591041,-0.0003382776327686375,-0.00026117933783046174
2017-02-28,1.9330057547117807e-05,0.0002898968253873838,0.0002831555606502882
2017-03-01,0.0003307962533375061,-0.0003781724812698328,-0.00023092511118060714
2017-03-02,-0.001727719217221846,-0.000875923418947656,-0.000763648479081036
2017-03-03,0.00030153365231573066,0.0002684547941522844,0.0002639097645590771
2017-03-06,-0.00042776787285872514,-5.954342697732582e-05,-0.00014822853728321274
2017-03-07,-0.001124384467737532,-0.0007555408392201167,-0.0008411134212379923
2017-03-08,-0.0007399982536823685,-0.00037285236273190963,-0.0004339241991360498
2017-03-09,-0.00041822080624432273,-0.0002561657669598054,-0.00026421960187208906
2017-03-10,0.0008777005855475273,0.0005429804649632899,0.0005435489043065719
2017-03-13,-0.00033119190816154417,-0.0003153144936285766,-0.0003154676472689336
2017-03-14,-0.0005782789754747988,-0.00026632683739517533,-0.0002671074858469803
2017-03-15,0.00276023337325623,0.0016354350716005607,0.00163920495498804
2017-03-16,-0.00018252106373680752,4.4142416874043815e-05,4.653311819280763e-05
2017-03-17,0.00011391569270173482,0.00013827045947236713,0.00014234020679617683
2017-03-20,8.680700899992548e-05,1.903806550081235e-05,2.510547933654017e-05
2017-03-21,-0.0007696427495309304,7.071434795912618e-05,7.343093565207134e-05
2017-03-22,0.0005680094801674911,0.00028097470442916655,0.00028652226141148257
2017-03-23,-0.0004769683579360004,-0.0003610026679518077,-0.000342815478255055
2017-03-24,0.00017181944873895184,0.0002337036212052299,0.00024163672695269155
2017-03-27,0.0002682416893114301,0.00026553796696265257,0.0002543157551291716
2017-03-28,0.0006007040752159903,5.442696620886602e-05,-1.7092881447269454e-05
2017-03-29,0.0004567116212350081,0.0002994835933028788,0.00026296266234898365
2017-03-30,-6.714957817598295e-05,-0.0002511363774843804,-0.00023847370012387053
2017-03-31,-0.00022202539333346122,-0.00014124857226985993,-0.00010080322078658323
2017-04-03,0.0004517837447378471,0.0003697979936334246,0.0004343960667452214
2017-04-04,4.708523788161263e-05,1.693992045300833e-05,8.472423930129678e-06
2017-04-05,-0.0002519721981478695,-4.637590037735391e-05,-9.576120577835224e-06
2017-04-06,0.0002059403309103714,5.854117881374677e-06,-2.8636178454931586e-05
2017-04-07,-0.00031783344387728443,-0.00012531737544980602,-0.00014701571192038052
2017-04-10,0.00023580044011509382,0.00011036092610629164,0.0001249142774012141
2017-04-11,0.0009026562274011471,0.0007253924221322022,0.0007955722920603317
2017-04-12,-0.0002952435620182648,-8.468999012542334e-05,-1.1080229181711134e-05
2017-04-13,-0.00038498457680300613,0.00012802330652748745,0.00022380003876259537
2017-04-17,0.0008040040571428091,0.00026100606784755905,0.00019852951773307207
2017-04-18,0.00031716630290393524,0.00037950996970489444,0.0004972668500727973
2017-04-19,-0.0006198400579433896,-0.0003621043141030066,-0.0004601295600187795
2017-04-20,0.0008275655185730474,0.00030689622669948646,0.0002729371166885206
2017-04-21,-0.0002949551861187666,-8.363174185341573e-05,-3.6083880026378836e-05
2017-04-24,0.0008324586826627871,2.838942310868733e-05,-7.459826867514633e-05
2017-04-25,-6.260546320511535e-05,-0.0002629952133441411,-0.0003241154522645549
2017-04-26,0.00045253974471209355,0.0004101905479904893,0.0004206498480969022
2017-04-27,-0.00013276480607006064,-0.00022683541516742018,-0.00022223894908447787
2017-04-28,0.0002541955791938147,0.0004236947237992886,0.0004553833111161865
2017-05-01,-0.00022994094502494392,-0.0003038069409982189,-0.0003356852306774514
2017-05-02,5.4403679474535706e-05,-6.549691056892084e-05,-7.488719701705194e-05
2017-05-03,-0.000848833646209049,-0.0005485137881779678,-0.0005428335290456829
2017-05-04,-0.00019047308719944773,-0.00011760880866862184,-0.0001335979199945891
2017-05-05,0.0003712254415310784,1.2748726247659071e-05,-7.027484104700931e-06
2017-05-08,-5.232557273713391e-05,-7.619821539321342e-05,-6.638705982386835e-06
2017-05-09,-0.00033130576367604384,-0.00033952292756300436,-0.0002672318270042545
2017-05-10,0.0003412448422297641,0.00023098881232254338,0.0002487884930743793
2017-05-11,-5.7872492923789165e-05,0.00012121298575998933,6.749485089628072e-05
2017-05-12,1.4949681652639931e-05,0.00020540825368855513,8.178488150991525e-05
2017-05-15,0.0008288390058992402,0.0004609453967771486,0.00046717013989000424
2017-05-16,9.407402383399585e-05,0.00020990787338933742,0.00014641176635737208
2017-05-17,-0.0007458522472104006,0.0007900770810485671,0.000429142772361985
2017-05-18,0.00021753047519089167,-0.00015395821899900485,-6.596110316236265e-05
2017-05-19,0.0006197388188629226,0.00020820113462104,0.00018051812426382726
2017-05-22,0.0008789313280190263,0.0004140450202718186,0.00041378051966084613
2017-05-23,-0.00017253913693757213,-0.0003426130443245544,-0.00023712472368221264
2017-05-24,0.00044658831240230724,0.0001765743708595148,0.00010359011331847402
2017-05-25,0.0008170247657374333,0.00036055634694083505,0.0003706865526872758
2017-05-26,0.0004510567119076108,0.0005321621587643119,0.00044763528089484866
2017-05-30,-0.0003038229201064522,-0.0003195402014658584,-0.0003422835016693419
2017-05-31,0.00013705837368617495,0.0001782582343189241,0.00013206650872978512
2017-06-01,0.0009996467154372143,0.0005719824331605805,0.0005847919162388674
2017-06-02,0.0007029206578148334,0.0005299173495242688,0.00038570854120427466
2017-06-05,2.883991349211576e-06,6.326072024479154e-05,8.764558928762668e-05
2017-06-06,0.00012662206733711663,0.0003385912412251379,0.00020808639688235455
2017-06-07,0.00020955138670632466,0.00010760134824024163,0.00018329001604836957
2017-06-08,-0.000464868529476521,-0.0005322526741702363,-0.0004660291150473651
2017-06-09,-0.00032769732003278755,-0.0002757606474120589,-0.00019561825881082742
2017-06-12,-0.00027799648265502947,-0.00026964243467065283,-0.0002632361460377804
2017-06-13,0.0007467832526699073,0.00045320321299363917,0.00044873054691782927
2017-06-14,-2.519913930921358e-05,-3.313456551316677e-06,-4.86088078986545e-05
2017-06-15,-0.0004806712357511262,-0.0004000006760031396,-0.0003296249497755833
2017-06-16,0.00039203198151894445,0.00040134384037664563,0.0004018776968084779
2017-06-19,0.0002090379753274943,-0.00036314643211096285,-0.00022739189613632987
2017-06-20,-0.0006704012018094118,-0.00018430445739748045,-0.00020183839099685748
2017-06-21,0.00022362314986485582,0.0002413993790771593,0.00023936147586572205
2017-06-22,0.00031833751507140965,0.00032536092920993097,0.00031825895725911434
2017-06-23,0.00021437788245916943,4.188713930690274e-05,3.649196081286521e-05
2017-06-26,-0.0003595314863364267,-0.0003782305241963477,-0.000353912781669061
2017-06-27,-0.001576382582691086,-0.0006659514809671639,-0.0006020224589684734
2017-06-28,0.0015315373518278944,0.0008040212656342309,0.0007044093956362046
2017-06-29,-0.0021782373412102206,-0.001186993220142759,-0.001029236314051763
2017-06-30,6.3571163938631555e-06,-1.3008710638422248e-05,2.1814025742836673e-06
2017-07-03,-0.0009962710218254435,-0.0008157777534900556,-0.0006317240206439357
2017-07-05,0.0003816291660594548,0.00011676934647151854,0.000106328721158298
2017-07-06,-0.0011547677272464912,-0.00038540940256549274,-0.0003740048197085934
2017-07-07,7.565792832617903e-05,-0.0002103126900843064,-0.00018984479375158892
2017-07-10,0.0003328458633093438,0.00019208438949104616,0.00018495602983401797
2017-07-11,0.00010795223790448404,0.00010887659652196333,0.000119650394661949
2017-07-12,0.0013170034828172243,0.0005280349324782679,0.00044231555338112053
2017-07-13,-0.00010396837322203773,-0.00012271718039229658,-7.548056114516856e-05
2017-07-14,0.0014953630123159852,0.0009995045003153616,0.0009170575633200338
2017-07-17,0.0002519058290356749,9.212300222095698e-05,1.763719535865599e-05
2017-07-18,0.0010108328308387508,0.0006547660783248849,0.0005148437082741097
2017-07-19,0.000580510763077968,0.00021122301332535722,0.00020879342604707103
2017-07-20,0.0001373716326048681,8.512328247373885e-05,8.057182536895469e-05
2017-07-21,0.0005223122321225202,0.00040872724130952445,0.0003818175781996071
2017-07-24,-8.941982231494836e-05,-4.917315097037074e-05,-4.551612486818766e-05
2017-07-25,-0.0006381621323412458,-0.0005201730962927237,-0.0004732525432925558
2017-07-26,0.0009507105219432871,0.0007696128769678067,0.0006863035069149483
2017-07-27,-0.00019232261183101316,-2.358697880390666e-05,7.678757896196651e-06
2017-07-28,0.000274777727447457,0.00018604808382144587,0.00011810069367318497
2017-07-31,4.401119547192364e-06,2.3384847337959744e-05,1.7031768366839305e-05
2017-08-01,0.000697695491893162,0.0005131577534065075,0.0004908413977977231
2017-08-02,-3.753186799738717e-05,4.028739923812191e-05,8.871192300679201e-05
2017-08-03,0.00035242420719985054,0.00029047236852521323,0.00019717568556765729
2017-08-04,-0.0006210125244859995,-0.0004886280063557398,-0.0003497348936531466
2017-08-07,0.00024792866455558435,8.566272702177088e-05,8.897752681870915e-05
2017-08-08,-0.000284607782232379,-5.297807089236247e-05,-7.262770205544937e-05
2017-08-09,0.0007266026834683571,0.0005899571669706954,0.00044887549905671864
2017-08-10,-0.0006439362541635603,4.217172553660863e-05,-0.000150701917719982
2017-08-11,0.0006871027141936314,0.0005369957112782429,0.00047768051072053386
2017-08-14,0.00019978722515257163,-0.0002856391056007167,-0.00013953727469804514
2017-08-15,-0.0006389434960367856,-0.00043296755860172404,-0.0002618006505681277
2017-08-16,0.00047584565109196086,0.00022737060573205386,0.00021936842781557388
2017-08-17,-0.00042027470258221105,0.00012055065528698044,1.6091191236275925e-07
2017-08-18,-0.0003953623820489475,-0.00031340254044639055,-0.0003188956594383868
2017-08-21,0.0005200001710962925,0.00041780842995549057,0.00041179862840929455
2017-08-22,0.0005421138897352926,0.00022370877793794944,0.0003049001240588931
2017-08-23,0.000325833987891148,0.00028585909689146096,0.0002459392345479041
2017-08-24,-0.0005341692099851912,-0.0003072538149328656,-0.0003154602279928953
2017-08-25,0.0003975115824258268,0.00013578819182138985,0.00014413506693944944
2017-08-28,0.0009709967323055271,0.0007541963772526303,0.0007458080766691635
2017-08-29,0.00028218340206284166,0.00014914791488563188,0.00015335445210964716
2017-08-30,0.0002529030698798632,5.6173933948625027e-05,8.138436414727884e-05
2017-08-31,0.0012940347242922211,0.0008062374277061808,0.0008392735770926524
2017-09-01,-0.00013166476080664574,-0.0001052028918229094,-9.745927694370852e-05
2017-09-05,0.0003405906126402742,0.00023835268415039698,0.00020414571696048434
2017-09-06,3.270238869398233e-05,0.00010556898254593329,0.0001481346158714847
2017-09-07,0.0012289290236106773,0.0008179693879456957,0.0006196712580942138
2017-09-08,-0.0004438614333076461,-0.00033098548829079485,-0.00031123197468460573
2017-09-11,-0.0005972553746802789,-0.0007391700163994739,-0.00044504175162675245
2017-09-12,0.000316785562535501,0.0002458238303486884,0.0002995612998299666
2017-09-13,-0.0005970885585682964,-0.0003699240005165611,-0.00024992777131714134
